timestamp,open,high,low,close,volume,spread,real_volume
2023-01-03 16:00:00,1.05551,1.05582,1.0537,1.05576,4207,8,0
2023-01-03 17:00:00,1.05575,1.05587,1.05398,1.05458,2109,8,0
2023-01-03 18:00:00,1.05456,1.05603,1.05429,1.05562,1578,8,0
2023-01-03 19:00:00,1.05562,1.0568,1.05549,1.0566,1706,8,0
2023-01-03 20:00:00,1.05661,1.05684,1.05503,1.0551,1596,8,0
2023-01-03 21:00:00,1.05512,1.05535,1.05428,1.05428,660,8,0
2023-01-03 22:00:00,1.05461,1.05466,1.05447,1.05464,411,40,0
2023-01-03 23:00:00,1.05461,1.05524,1.0539,1.05452,574,10,0
2023-01-04 00:00:00,1.05453,1.05607,1.05449,1.05577,1135,10,0
2023-01-04 01:00:00,1.05579,1.0569,1.05567,1.05665,1665,8,0
2023-01-04 02:00:00,1.05662,1.05689,1.05611,1.05645,1212,8,0
2023-01-04 03:00:00,1.05645,1.05693,1.05645,1.05685,787,8,0
2023-01-04 04:00:00,1.05684,1.05739,1.05655,1.05726,787,8,0
2023-01-04 05:00:00,1.05726,1.0578,1.05643,1.05687,1398,8,0
2023-01-04 06:00:00,1.05689,1.05745,1.05592,1.05698,1484,8,0
2023-01-04 07:00:00,1.05697,1.06054,1.05667,1.05934,3741,8,0
2023-01-04 08:00:00,1.05936,1.06351,1.05899,1.06152,7299,8,0
2023-01-04 09:00:00,1.06154,1.06295,1.0605,1.06104,3429,8,0
2023-01-04 10:00:00,1.06103,1.06223,1.0608,1.06202,2153,8,0
2023-01-04 11:00:00,1.06201,1.0624,1.06019,1.0604,1924,8,0
2023-01-04 12:00:00,1.06042,1.06107,1.05984,1.06069,2335,8,0
2023-01-04 13:00:00,1.06069,1.06191,1.05947,1.06103,3694,8,0
2023-01-04 14:00:00,1.06101,1.0628,1.06019,1.06201,4118,8,0
2023-01-04 15:00:00,1.06199,1.06208,1.05808,1.06029,9587,8,0
2023-01-04 16:00:00,1.06031,1.06203,1.05924,1.06185,4305,8,0
2023-01-04 17:00:00,1.06186,1.06195,1.06044,1.06069,2182,8,0
2023-01-04 18:00:00,1.06069,1.06124,1.0594999999999999,1.05974,2014,8,0
2023-01-04 19:00:00,1.05975,1.06063,1.05849,1.06052,5526,8,0
2023-01-04 20:00:00,1.06051,1.06098,1.06008,1.06029,2139,8,0
2023-01-04 21:00:00,1.06031,1.06076,1.05997,1.05999,606,8,0
2023-01-04 22:00:00,1.06018,1.06058,1.05999,1.0605,301,40,0
2023-01-04 23:00:00,1.06056,1.06094,1.0601,1.06058,390,10,0
2023-01-05 00:00:00,1.06056,1.06305,1.06027,1.06289,1755,10,0
2023-01-05 01:00:00,1.06287,1.06311,1.06182,1.062,1701,8,0
2023-01-05 02:00:00,1.06199,1.06199,1.06087,1.06174,1408,8,0
2023-01-05 03:00:00,1.06174,1.06193,1.06061,1.06069,1024,8,0
2023-01-05 04:00:00,1.0607,1.06113,1.06033,1.06039,892,8,0
2023-01-05 05:00:00,1.06037,1.06104,1.06012,1.06103,1012,8,0
2023-01-05 06:00:00,1.06105,1.06196,1.06027,1.06029,1456,8,0
2023-01-05 07:00:00,1.06026,1.06119,1.05899,1.06051,2558,8,0
2023-01-05 08:00:00,1.06049,1.06274,1.06048,1.06193,4076,8,0
2023-01-05 09:00:00,1.06195,1.06286,1.06092,1.0623,2746,8,0
2023-01-05 10:00:00,1.06231,1.06256,1.06096,1.06183,2113,8,0
2023-01-05 11:00:00,1.06183,1.06216,1.06027,1.06108,1798,8,0
2023-01-05 12:00:00,1.06108,1.0617,1.05979,1.05992,2234,8,0
2023-01-05 13:00:00,1.05992,1.06079,1.05508,1.05519,7024,8,0
2023-01-05 14:00:00,1.05519,1.05616,1.05351,1.05388,5600,8,0
2023-01-05 15:00:00,1.0539,1.05643,1.05148,1.0518,9475,8,0
2023-01-05 16:00:00,1.05182,1.05314,1.05172,1.05206,3594,8,0
2023-01-05 17:00:00,1.05207,1.05327,1.05183,1.05295,2721,8,0
2023-01-05 18:00:00,1.05296,1.05428,1.05289,1.05357,2822,8,0
2023-01-05 19:00:00,1.05358,1.05381,1.05286,1.05299,1928,8,0
2023-01-05 20:00:00,1.05297,1.05303,1.05195,1.05195,1543,8,0
2023-01-05 21:00:00,1.05196,1.05224,1.05153,1.05177,584,8,0
2023-01-05 22:00:00,1.05193,1.05223,1.05191,1.052,138,40,0
2023-01-05 23:00:00,1.05198,1.05242,1.05179,1.05204,358,10,0
2023-01-06 00:00:00,1.05206,1.05312,1.05187,1.05289,933,10,0
2023-01-06 01:00:00,1.0529,1.05322,1.05221,1.05247,1088,8,0
2023-01-06 02:00:00,1.0524499999999999,1.05335,1.0524499999999999,1.05263,914,8,0
2023-01-06 03:00:00,1.05266,1.05359,1.05258,1.05319,1291,8,0
2023-01-06 04:00:00,1.05317,1.05339,1.05242,1.05243,644,8,0
2023-01-06 05:00:00,1.05242,1.05248,1.05104,1.05142,1226,8,0
2023-01-06 06:00:00,1.05141,1.05218,1.05102,1.05121,1277,8,0
2023-01-06 07:00:00,1.0512299999999999,1.0522,1.05067,1.0512299999999999,2867,8,0
2023-01-06 08:00:00,1.0512299999999999,1.05305,1.05108,1.05181,3151,8,0
2023-01-06 09:00:00,1.0518,1.05192,1.04953,1.0507,2753,8,0
2023-01-06 10:00:00,1.05072,1.05155,1.05027,1.05072,2087,8,0
2023-01-06 11:00:00,1.05073,1.05109,1.0492,1.04939,1946,8,0
2023-01-06 12:00:00,1.04939,1.04961,1.04827,1.04943,2217,8,0
2023-01-06 13:00:00,1.04941,1.05445,1.04791,1.05421,11021,8,0
2023-01-06 14:00:00,1.0542,1.05428,1.05006,1.0507900000000001,7000,8,0
2023-01-06 15:00:00,1.05092,1.06119,1.05092,1.0601099999999999,12355,8,0
2023-01-06 16:00:00,1.06013,1.0622,1.05965,1.06182,4484,8,0
2023-01-06 17:00:00,1.06183,1.0637699999999999,1.06162,1.06373,2098,8,0
2023-01-06 18:00:00,1.06375,1.06431,1.06292,1.06374,1781,8,0
2023-01-06 19:00:00,1.06375,1.06475,1.06375,1.06452,1391,8,0
2023-01-06 20:00:00,1.0645,1.06476,1.06423,1.06458,1162,8,0
2023-01-06 21:00:00,1.06457,1.06457,1.06419,1.06443,492,8,0
2023-01-08 22:00:00,1.06386,1.06397,1.06338,1.06394,157,40,0
2023-01-08 23:00:00,1.064,1.06608,1.064,1.06608,711,40,0
2023-01-09 00:00:00,1.06623,1.06673,1.06512,1.06608,1551,10,0
2023-01-09 01:00:00,1.0661,1.06718,1.0655000000000001,1.06663,2101,8,0
2023-01-09 02:00:00,1.06661,1.06773,1.0666,1.06767,1616,8,0
2023-01-09 03:00:00,1.06766,1.06766,1.06658,1.0667,1360,8,0
2023-01-09 04:00:00,1.06669,1.06778,1.06664,1.06762,767,8,0
2023-01-09 05:00:00,1.06763,1.06825,1.06726,1.06766,1146,8,0
2023-01-09 06:00:00,1.06768,1.06857,1.06752,1.06815,1425,8,0
2023-01-09 07:00:00,1.06817,1.06944,1.06676,1.06727,3607,8,0
2023-01-09 08:00:00,1.06725,1.06992,1.06724,1.06898,3578,8,0
2023-01-09 09:00:00,1.069,1.06931,1.06599,1.06719,2976,8,0
2023-01-09 10:00:00,1.06722,1.06759,1.06613,1.06685,2408,8,0
2023-01-09 11:00:00,1.06685,1.06851,1.06673,1.06839,2083,8,0
2023-01-09 12:00:00,1.06837,1.06932,1.06806,1.06884,1805,8,0
2023-01-09 13:00:00,1.06886,1.07312,1.06848,1.07247,4175,8,0
2023-01-09 14:00:00,1.07249,1.07378,1.07111,1.07275,4381,8,0
2023-01-09 15:00:00,1.07277,1.07487,1.07276,1.07398,3745,8,0
2023-01-09 16:00:00,1.07399,1.07602,1.07397,1.07577,3274,8,0
2023-01-09 17:00:00,1.07578,1.07596,1.07395,1.07498,2318,8,0
2023-01-09 18:00:00,1.0749900000000001,1.07536,1.07374,1.07427,1547,8,0
2023-01-09 19:00:00,1.07429,1.07523,1.07413,1.07512,1515,8,0
2023-01-09 20:00:00,1.07511,1.07533,1.07302,1.07305,2249,8,0
2023-01-09 21:00:00,1.07304,1.07347,1.07274,1.07274,591,8,0
2023-01-09 22:00:00,1.07302,1.07309,1.07273,1.07306,356,40,0
2023-01-09 23:00:00,1.07308,1.07366,1.07273,1.07324,501,10,0
2023-01-10 00:00:00,1.07322,1.0737700000000001,1.07204,1.07272,1534,10,0
2023-01-10 01:00:00,1.07274,1.07393,1.07258,1.07358,1722,8,0
2023-01-10 02:00:00,1.0735999999999999,1.0742,1.07208,1.07306,2062,8,0
2023-01-10 03:00:00,1.07308,1.07339,1.07254,1.07319,1247,8,0
2023-01-10 04:00:00,1.0732,1.07335,1.07277,1.07303,867,8,0
2023-01-10 05:00:00,1.07302,1.07435,1.07293,1.07424,1132,8,0
2023-01-10 06:00:00,1.07423,1.07426,1.0726,1.07335,1518,8,0
2023-01-10 07:00:00,1.07337,1.07392,1.07217,1.07313,3010,8,0
2023-01-10 08:00:00,1.07314,1.07468,1.07308,1.0738,3332,8,0
2023-01-10 09:00:00,1.07379,1.07515,1.07291,1.07456,2772,8,0
2023-01-10 10:00:00,1.07455,1.07456,1.07336,1.07361,1927,8,0
2023-01-10 11:00:00,1.07361,1.07419,1.07314,1.07346,1817,8,0
2023-01-10 12:00:00,1.07348,1.07348,1.0715,1.07189,2292,8,0
2023-01-10 13:00:00,1.07191,1.07247,1.07118,1.07213,2410,8,0
2023-01-10 14:00:00,1.07214,1.07589,1.07213,1.07401,6957,8,0
2023-01-10 15:00:00,1.07399,1.07527,1.07213,1.07272,6276,8,0
2023-01-10 16:00:00,1.07274,1.07416,1.0723799999999999,1.07358,3423,8,0
2023-01-10 17:00:00,1.0735999999999999,1.07434,1.07293,1.07331,1913,8,0
2023-01-10 18:00:00,1.07329,1.07392,1.07273,1.0737700000000001,1470,8,0
2023-01-10 19:00:00,1.0737700000000001,1.07428,1.0735999999999999,1.07406,1235,8,0
2023-01-10 20:00:00,1.07405,1.07437,1.07302,1.07356,1131,8,0
2023-01-10 21:00:00,1.07358,1.07372,1.07304,1.07304,501,8,0
2023-01-10 22:00:00,1.07323,1.0735,1.07314,1.07338,259,40,0
2023-01-10 23:00:00,1.07339,1.07381,1.07319,1.07381,185,10,0
2023-01-11 00:00:00,1.0738,1.07447,1.0737,1.07445,931,10,0
2023-01-11 01:00:00,1.07447,1.07447,1.07253,1.07306,1233,8,0
2023-01-11 02:00:00,1.07305,1.07376,1.07264,1.07264,1060,8,0
2023-01-11 03:00:00,1.07266,1.07363,1.07262,1.07333,727,8,0
2023-01-11 04:00:00,1.07335,1.07393,1.07317,1.07382,510,8,0
2023-01-11 05:00:00,1.07383,1.07564,1.07364,1.07473,1046,8,0
2023-01-11 06:00:00,1.07474,1.07547,1.07456,1.07456,1022,8,0
2023-01-11 07:00:00,1.07454,1.07571,1.07433,1.07462,2302,8,0
2023-01-11 08:00:00,1.07465,1.07484,1.07284,1.07292,3112,8,0
2023-01-11 09:00:00,1.0729,1.07477,1.0725,1.07412,2517,8,0
2023-01-11 10:00:00,1.07412,1.07506,1.07396,1.07487,1827,8,0
2023-01-11 11:00:00,1.07486,1.07548,1.07432,1.07478,2072,8,0
2023-01-11 12:00:00,1.07479,1.07484,1.07277,1.07402,2355,8,0
2023-01-11 13:00:00,1.074,1.07524,1.07388,1.07494,2575,8,0
2023-01-11 14:00:00,1.07495,1.07759,1.07448,1.07694,4043,8,0
2023-01-11 15:00:00,1.07695,1.07743,1.07516,1.07545,4183,8,0
2023-01-11 16:00:00,1.07546,1.07613,1.07373,1.07385,2182,8,0
2023-01-11 17:00:00,1.07387,1.07479,1.07359,1.07462,1626,8,0
2023-01-11 18:00:00,1.07461,1.07677,1.07345,1.07529,3333,8,0
2023-01-11 19:00:00,1.0753,1.07633,1.07473,1.07629,1377,8,0
2023-01-11 20:00:00,1.07626,1.07626,1.07522,1.07534,902,8,0
2023-01-11 21:00:00,1.07534,1.07577,1.07514,1.07523,467,8,0
2023-01-11 22:00:00,1.07544,1.07567,1.07507,1.07561,600,40,0
2023-01-11 23:00:00,1.07564,1.0765500000000001,1.07547,1.0765,575,10,0
2023-01-12 00:00:00,1.07652,1.07741,1.07598,1.07606,1439,10,0
2023-01-12 01:00:00,1.07608,1.07671,1.07601,1.07663,1419,8,0
2023-01-12 02:00:00,1.07661,1.07685,1.07611,1.0766499999999999,1003,8,0
2023-01-12 03:00:00,1.07668,1.07708,1.07646,1.07683,623,8,0
2023-01-12 04:00:00,1.07681,1.0773,1.07657,1.07712,545,8,0
2023-01-12 05:00:00,1.07713,1.07747,1.07621,1.07624,804,8,0
2023-01-12 06:00:00,1.07624,1.07684,1.07562,1.07569,989,8,0
2023-01-12 07:00:00,1.07568,1.07647,1.07552,1.07622,1898,8,0
2023-01-12 08:00:00,1.07623,1.07642,1.07451,1.07476,2564,8,0
2023-01-12 09:00:00,1.07475,1.07731,1.07424,1.07649,2889,8,0
2023-01-12 10:00:00,1.07648,1.0768,1.07513,1.07619,2487,8,0
2023-01-12 11:00:00,1.07619,1.07661,1.07586,1.07613,1860,8,0
2023-01-12 12:00:00,1.07611,1.07662,1.07546,1.07623,1824,8,0
2023-01-12 13:00:00,1.07625,1.0836999999999999,1.07271,1.08287,22242,8,0
2023-01-12 14:00:00,1.08289,1.08334,1.07512,1.07672,13392,8,0
2023-01-12 15:00:00,1.07672,1.08093,1.07634,1.08064,10438,8,0
2023-01-12 16:00:00,1.08064,1.08255,1.0802,1.0822,5061,8,0
2023-01-12 17:00:00,1.0822,1.08485,1.08209,1.08483,3410,8,0
2023-01-12 18:00:00,1.0848200000000001,1.0866500000000001,1.0846,1.0855299999999999,4110,8,0
2023-01-12 19:00:00,1.08555,1.08556,1.08392,1.08488,2419,8,0
2023-01-12 20:00:00,1.08487,1.08518,1.0841,1.08517,1559,8,0
2023-01-12 21:00:00,1.08519,1.08545,1.08463,1.08463,528,8,0
2023-01-12 22:00:00,1.08498,1.08502,1.08444,1.08469,121,40,0
2023-01-12 23:00:00,1.08467,1.08592,1.08448,1.08592,520,10,0
2023-01-13 00:00:00,1.08591,1.08674,1.08509,1.08518,1431,10,0
2023-01-13 01:00:00,1.08519,1.08558,1.08451,1.08554,1951,8,0
2023-01-13 02:00:00,1.08552,1.08559,1.08314,1.08444,2139,8,0
2023-01-13 03:00:00,1.08445,1.08473,1.08412,1.08452,911,8,0
2023-01-13 04:00:00,1.08451,1.08458,1.08374,1.08396,704,8,0
2023-01-13 05:00:00,1.08395,1.0843,1.08314,1.08368,1019,8,0
2023-01-13 06:00:00,1.08368,1.08504,1.08335,1.08447,1594,8,0
2023-01-13 07:00:00,1.08449,1.08483,1.08327,1.08483,3205,8,0
2023-01-13 08:00:00,1.08485,1.08639,1.08368,1.0855,4595,8,0
2023-01-13 09:00:00,1.08551,1.08595,1.08329,1.08421,2890,8,0
2023-01-13 10:00:00,1.0842,1.08512,1.08368,1.08447,2164,8,0
2023-01-13 11:00:00,1.08445,1.08454,1.08078,1.08116,2972,8,0
2023-01-13 12:00:00,1.08114,1.08156,1.0803,1.08114,2452,8,0
2023-01-13 13:00:00,1.08114,1.08197,1.07923,1.07932,4017,8,0
2023-01-13 14:00:00,1.07934,1.08197,1.078,1.08164,4779,8,0
2023-01-13 15:00:00,1.08161,1.08382,1.08108,1.0829,6450,8,0
2023-01-13 16:00:00,1.08288,1.08331,1.08007,1.08098,3688,8,0
2023-01-13 17:00:00,1.08097,1.08313,1.08062,1.08278,2210,8,0
2023-01-13 18:00:00,1.08278,1.08338,1.08177,1.08308,1460,8,0
2023-01-13 19:00:00,1.08306,1.08348,1.08264,1.08288,1167,8,0
2023-01-13 20:00:00,1.08287,1.08354,1.08266,1.0832,792,8,0
2023-01-13 21:00:00,1.08322,1.08339,1.08286,1.0832,470,8,0
2023-01-15 22:00:00,1.08315,1.08321,1.08291,1.08316,176,40,0
2023-01-15 23:00:00,1.08314,1.08329,1.08185,1.08222,668,10,0
2023-01-16 00:00:00,1.08223,1.08438,1.08209,1.08413,1237,10,0
2023-01-16 01:00:00,1.08413,1.08718,1.08402,1.08674,1951,8,0
2023-01-16 02:00:00,1.08676,1.08738,1.08653,1.08662,1514,8,0
2023-01-16 03:00:00,1.08664,1.08669,1.08589,1.08598,730,8,0
2023-01-16 04:00:00,1.08596,1.08636,1.08504,1.08525,687,8,0
2023-01-16 05:00:00,1.08526,1.08606,1.0852,1.086,813,8,0
2023-01-16 06:00:00,1.086,1.086,1.08356,1.0839,1359,8,0
2023-01-16 07:00:00,1.0839,1.08418,1.08263,1.08306,2388,8,0
2023-01-16 08:00:00,1.08304,1.08316,1.0802,1.08031,4180,8,0
2023-01-16 09:00:00,1.0803,1.08237,1.08012,1.08207,2228,8,0
2023-01-16 10:00:00,1.08208,1.0833,1.08203,1.08297,1721,8,0
2023-01-16 11:00:00,1.08298,1.08361,1.08236,1.08266,1844,8,0
2023-01-16 12:00:00,1.08264,1.08279,1.08142,1.08147,1626,8,0
2023-01-16 13:00:00,1.08148,1.08196,1.08056,1.08154,1955,8,0
2023-01-16 14:00:00,1.08152,1.0825,1.08135,1.08216,1693,8,0
2023-01-16 15:00:00,1.08219,1.08289,1.08159,1.08246,1512,8,0
2023-01-16 16:00:00,1.0824799999999999,1.08258,1.0817,1.08244,1236,8,0
2023-01-16 17:00:00,1.08242,1.08261,1.08114,1.08134,625,8,0
2023-01-16 18:00:00,1.08133,1.0814300000000001,1.08104,1.08124,195,8,0
2023-01-16 19:00:00,1.08122,1.0818,1.08117,1.0818,140,10,0
2023-01-16 20:00:00,1.08181,1.08191,1.08162,1.08191,109,30,0
2023-01-16 21:00:00,1.08189,1.08233,1.08069,1.08069,197,30,0
2023-01-16 22:00:00,1.08157,1.08175,1.08087,1.08173,320,120,0
2023-01-16 23:00:00,1.08174,1.08282,1.08168,1.08282,434,30,0
2023-01-17 00:00:00,1.08283,1.08323,1.08242,1.08272,651,30,0
2023-01-17 01:00:00,1.08274,1.08307,1.08138,1.08168,1809,8,0
2023-01-17 02:00:00,1.08166,1.08323,1.08059,1.08138,1917,8,0
2023-01-17 03:00:00,1.0814,1.08281,1.08133,1.08247,1053,8,0
2023-01-17 04:00:00,1.0824799999999999,1.08283,1.08218,1.0826,681,8,0
2023-01-17 05:00:00,1.08258,1.08319,1.08215,1.08305,919,8,0
2023-01-17 06:00:00,1.08307,1.0835,1.08132,1.08146,1518,8,0
2023-01-17 07:00:00,1.08144,1.08293,1.08116,1.08277,3107,8,0
2023-01-17 08:00:00,1.0828,1.08383,1.08226,1.08269,3365,8,0
2023-01-17 09:00:00,1.08267,1.08306,1.08106,1.0817,2644,8,0
2023-01-17 10:00:00,1.08171,1.08269,1.08087,1.08212,2903,8,0
2023-01-17 11:00:00,1.08212,1.08332,1.08131,1.08319,2791,8,0
2023-01-17 12:00:00,1.08319,1.08573,1.0822,1.08524,3679,8,0
2023-01-17 13:00:00,1.08522,1.08576,1.08358,1.08423,5521,8,0
2023-01-17 14:00:00,1.08421,1.0869,1.0842,1.08626,4806,8,0
2023-01-17 15:00:00,1.08627,1.08634,1.07947,1.08013,11981,8,0
2023-01-17 16:00:00,1.08012,1.08087,1.07858,1.07923,4258,8,0
2023-01-17 17:00:00,1.07923,1.07981,1.07741,1.07818,2262,8,0
2023-01-17 18:00:00,1.07816,1.0796000000000001,1.07795,1.07948,1321,8,0
2023-01-17 19:00:00,1.07945,1.08033,1.0790899999999999,1.07931,1709,8,0
2023-01-17 20:00:00,1.07931,1.07965,1.07863,1.07931,1281,8,0
2023-01-17 21:00:00,1.0793,1.07931,1.07844,1.07844,485,8,0
2023-01-17 22:00:00,1.07864,1.07916,1.07864,1.079,154,40,0
2023-01-17 23:00:00,1.07898,1.07913,1.07837,1.07891,311,10,0
2023-01-18 00:00:00,1.07892,1.0791,1.07821,1.0784,885,10,0
2023-01-18 01:00:00,1.0783800000000001,1.07959,1.07828,1.07957,1193,8,0
2023-01-18 02:00:00,1.07958,1.07989,1.07657,1.07868,5461,8,0
2023-01-18 03:00:00,1.0787,1.07887,1.0768,1.0772599999999999,3202,8,0
2023-01-18 04:00:00,1.07728,1.07773,1.0767,1.07741,1324,8,0
2023-01-18 05:00:00,1.07742,1.07797,1.07677,1.07793,1458,8,0
2023-01-18 06:00:00,1.07792,1.07904,1.07792,1.07893,1982,8,0
2023-01-18 07:00:00,1.07895,1.0836,1.07895,1.0825,6743,8,0
2023-01-18 08:00:00,1.08252,1.0851,1.0825,1.08427,4799,8,0
2023-01-18 09:00:00,1.08427,1.08709,1.08367,1.08694,3514,8,0
2023-01-18 10:00:00,1.08694,1.08694,1.08494,1.08522,2700,8,0
2023-01-18 11:00:00,1.08521,1.08538,1.08114,1.08147,2887,8,0
2023-01-18 12:00:00,1.08148,1.08332,1.08146,1.08234,3046,8,0
2023-01-18 13:00:00,1.08236,1.0867499999999999,1.08221,1.0858,7706,8,0
2023-01-18 14:00:00,1.08578,1.08869,1.08476,1.08634,10602,8,0
2023-01-18 15:00:00,1.08634,1.08683,1.08263,1.08329,7476,8,0
2023-01-18 16:00:00,1.08329,1.08355,1.08133,1.08263,4158,8,0
2023-01-18 17:00:00,1.0826500000000001,1.08274,1.07869,1.07955,4189,8,0
2023-01-18 18:00:00,1.07956,1.07988,1.07865,1.0796000000000001,2584,8,0
2023-01-18 19:00:00,1.07958,1.07963,1.07868,1.07947,1753,8,0
2023-01-18 20:00:00,1.07945,1.07946,1.07872,1.07888,1602,8,0
2023-01-18 21:00:00,1.0789,1.0796999999999999,1.07889,1.07914,512,8,0
2023-01-18 22:00:00,1.07926,1.07926,1.07874,1.07901,141,40,0
2023-01-18 23:00:00,1.07903,1.0796999999999999,1.07887,1.0796999999999999,377,10,0
2023-01-19 00:00:00,1.07971,1.07978,1.0786,1.07868,1494,10,0
2023-01-19 01:00:00,1.07869,1.07952,1.07823,1.07873,1514,8,0
2023-01-19 02:00:00,1.07873,1.07942,1.0782,1.07933,1082,8,0
2023-01-19 03:00:00,1.07933,1.08051,1.07923,1.08002,908,8,0
2023-01-19 04:00:00,1.07999,1.08017,1.07927,1.07956,841,8,0
2023-01-19 05:00:00,1.07956,1.07975,1.07908,1.07911,992,8,0
2023-01-19 06:00:00,1.0791,1.08029,1.07905,1.07906,1180,8,0
2023-01-19 07:00:00,1.07907,1.08136,1.07819,1.08075,3565,8,0
2023-01-19 08:00:00,1.08077,1.08244,1.0803,1.08167,3260,8,0
2023-01-19 09:00:00,1.08165,1.0829,1.08156,1.08242,2236,8,0
2023-01-19 10:00:00,1.08245,1.08377,1.08153,1.08287,3300,8,0
2023-01-19 11:00:00,1.08289,1.08341,1.08155,1.08215,2633,8,0
2023-01-19 12:00:00,1.08214,1.08268,1.08048,1.08086,2658,8,0
2023-01-19 13:00:00,1.08087,1.08223,1.07951,1.08093,6203,8,0
2023-01-19 14:00:00,1.08091,1.08246,1.07952,1.08101,5014,8,0
2023-01-19 15:00:00,1.081,1.0818699999999999,1.07833,1.07888,4416,8,0
2023-01-19 16:00:00,1.0789,1.08091,1.07869,1.08087,2873,8,0
2023-01-19 17:00:00,1.08085,1.08241,1.08083,1.08159,2306,8,0
2023-01-19 18:00:00,1.08158,1.08346,1.0812599999999999,1.08281,2513,8,0
2023-01-19 19:00:00,1.08281,1.08352,1.08207,1.08304,1599,8,0
2023-01-19 20:00:00,1.08302,1.08395,1.08275,1.08288,1615,8,0
2023-01-19 21:00:00,1.08286,1.08342,1.0826,1.0826,666,8,0
2023-01-19 22:00:00,1.08284,1.08324,1.08276,1.08289,124,40,0
2023-01-19 23:00:00,1.0829,1.08351,1.08282,1.08317,166,40,0
2023-01-20 00:00:00,1.08331,1.08399,1.08283,1.0830899999999999,765,10,0
2023-01-20 01:00:00,1.0831,1.08437,1.08277,1.08358,1283,8,0
2023-01-20 02:00:00,1.08359,1.08435,1.08311,1.08362,1053,8,0
2023-01-20 03:00:00,1.08359,1.0838,1.08319,1.08338,634,8,0
2023-01-20 04:00:00,1.0834,1.08347,1.08276,1.08292,800,8,0
2023-01-20 05:00:00,1.0829,1.08351,1.0824799999999999,1.08347,833,8,0
2023-01-20 06:00:00,1.08345,1.08362,1.08236,1.08242,941,8,0
2023-01-20 07:00:00,1.08244,1.0846,1.08205,1.08398,2486,8,0
2023-01-20 08:00:00,1.08396,1.08584,1.0838,1.084,2934,8,0
